Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,RowNum,Segmentation
70,70,-36,-70,70,-50,-70,-70,46,512,A
-70,70,-32,70,70,-70,-70,-70,46,513,D
-70,70,-6,70,-35,-70,0,-35,46,514,C
-70,70,-34,70,-70,-70,0,-52,46,515,C
70,-70,-54,-70,0,-40,-70,-35,-70,516,A
-70,-70,-62,-70,70,-70,-70,-17,70,517,D
70,-70,-68,-70,70,-70,-70,-35,46,518,D
70,70,-16,70,-70,-70,0,0,46,519,C
70,-70,-44,-70,-35,-70,-70,-17,46,520,D
-70,70,4,70,-70,-70,0,-35,70,521,C
70,-70,-56,70,70,-60,-70,-35,46,522,B
70,70,38,70,35,-60,-70,-70,46,523,B
-70,70,16,70,-35,-60,0,-17,-70,524,C
-70,70,-14,-70,-17,-70,0,-35,46,525,A
-70,70,-56,70,-52,-60,70,-52,46,526,A
-70,-70,-52,70,0,-60,-70,-52,-70,527,A
-70,70,66,-70,-52,-60,-70,-52,46,528,A
70,70,-12,70,-70,-70,-70,-70,23,529,A
-70,70,6,70,-70,-60,0,-17,46,530,C
-70,70,12,70,-70,-70,0,-17,-70,531,A
-70,-70,-50,70,70,-50,-70,-35,46,532,D
-70,-70,-28,70,-35,-30,-70,-35,46,533,C
70,-70,-12,70,0,20,-70,-70,46,534,D
-70,70,30,70,-70,-70,0,-35,46,535,A
70,-70,-22,70,-70,-70,-70,-70,46,536,D
70,70,-14,70,17,-60,-70,-70,46,537,D
70,-70,-60,-70,0,-40,-70,-35,46,538,C
-70,-70,-16,70,-70,-60,-70,0,46,539,C
70,70,-30,70,-35,-60,0,-17,46,540,B
70,70,34,-70,35,-60,70,-35,46,541,D
70,-70,-54,-70,-35,-70,-70,-52,46,542,D
70,70,12,70,-70,10,70,-52,46,543,C
70,70,-14,70,-70,-60,0,-52,46,544,C
-70,70,-28,70,-17,-60,0,-17,-70,545,C
70,-70,-70,-70,70,-60,-70,-35,46,546,D
-70,70,-54,70,-35,-60,0,-52,0,547,A
-70,70,0,70,-70,-60,70,-52,46,548,D
-70,70,-26,70,-17,-60,0,-52,-70,549,C
-70,70,-54,70,-17,-70,0,-35,-70,550,A
70,70,22,70,-70,-70,0,-52,46,551,C
70,-70,-32,70,-70,50,-70,-52,46,552,A
-70,-70,-56,-70,70,-70,-70,-17,-70,553,C
70,-70,-56,-70,70,-70,-70,-17,-46,554,D
-70,-70,-60,-70,70,-30,-70,0,46,555,D
70,-70,-46,70,70,-60,-70,17,-70,556,D
70,-70,-46,-70,-35,-70,-70,-17,46,557,D
-70,70,-22,-70,-17,-70,0,-17,70,558,A
-70,70,-8,70,-17,-60,0,0,46,559,C
-70,-70,-42,-70,70,-70,-70,-35,-46,560,A
-70,70,-54,-70,-52,20,70,-17,46,561,D
70,-70,26,-70,-70,-60,-70,-52,46,562,B
-70,70,68,-70,-52,-70,-70,-70,46,563,A
70,-70,-26,70,70,10,-70,-17,-46,564,D
-70,-70,-70,-70,70,0,-70,-35,23,565,D
-70,70,14,70,-17,0,70,0,46,566,B
70,70,-56,-70,17,-70,0,-52,70,567,A
-70,-70,-36,70,-70,-10,-70,-35,46,568,B
-70,70,-14,-70,-52,-70,70,-52,46,569,C
70,70,0,-70,52,-50,70,-35,46,570,B
-70,70,-10,70,-17,20,-70,-70,46,571,D
-70,70,42,70,35,-60,-70,-52,46,572,D
-70,-70,-60,-70,70,-60,-70,-35,70,573,D
-70,-70,-48,-70,-35,-60,-70,-52,46,574,D
-70,70,-14,-70,-70,-70,-70,-52,46,575,B
70,-70,14,70,0,-60,-70,-70,46,576,D
70,-70,-32,-70,-70,-60,-70,-70,46,577,B
70,-70,-60,-70,70,-10,-70,0,-46,578,D
70,-70,-40,-70,70,0,-70,-17,-23,579,D
-70,-70,-24,-70,-17,-70,-70,-52,46,580,D
-70,70,-56,70,-17,10,0,-52,46,581,A
-70,-70,-40,-70,0,-50,-70,-35,46,582,D
-70,70,-20,-70,-35,-70,-70,-52,46,583,A
-70,70,-56,-70,-52,-60,-70,-52,70,584,D
70,-70,-54,-70,17,-70,-70,-70,46,585,A
-70,-70,-62,-70,70,-60,-70,0,46,586,D
-70,70,-50,-70,-70,-70,0,-52,46,587,D
70,-70,-34,70,-17,0,-70,-70,46,588,A
70,-70,-50,-70,70,-60,-70,-35,70,589,C
-70,70,62,70,-70,-60,70,-17,46,590,A
-70,70,-20,70,70,0,70,-52,46,591,A
-70,70,56,-70,-52,-60,70,-52,46,592,B
70,-70,-70,-70,70,-40,-70,-35,-46,593,D
-70,70,0,70,17,-60,-70,-52,-70,594,A
-70,70,-6,70,-70,-70,0,-17,46,595,B
70,70,-28,-70,17,20,0,17,70,596,D
70,70,-36,-70,17,-50,0,17,-46,597,B
70,-70,-40,70,17,-60,-70,-35,46,598,A
70,70,-36,70,70,-60,-70,-35,46,599,C
-70,70,-10,70,-17,-70,0,-17,46,600,B
70,70,-6,70,-70,-60,70,-35,70,601,C
-70,70,-12,-70,-17,-70,0,-17,46,602,C
70,-70,-6,70,-70,-30,-70,-70,46,603,C
70,-70,-54,-70,70,30,-70,-70,46,604,D
-70,-70,-64,-70,70,-70,-70,-17,46,605,D
-70,70,14,70,-17,-60,0,-17,46,606,C
70,70,68,-70,35,-70,70,-52,46,607,B
-70,-70,36,-70,0,-60,-70,-52,46,608,D
-70,70,14,70,-70,-60,-70,-52,46,609,B
70,70,-4,-70,17,-60,0,0,70,610,B
-70,-70,-22,70,-70,-10,-70,-52,-70,611,B
-70,70,10,-70,-17,10,0,-35,46,612,C
70,-70,-16,70,70,-30,-70,-70,46,613,A
70,70,62,70,35,-70,70,-52,46,614,A
-70,70,-14,70,-35,-60,0,-17,46,615,B
70,70,-42,70,-70,-70,0,-52,46,616,B
70,70,32,70,17,-70,-70,-70,46,617,C
70,-70,-46,-70,0,-60,-70,-17,46,618,B
70,-70,-40,70,17,-60,-70,-52,46,619,A
70,-70,-32,70,17,-70,-70,-70,70,620,D
-70,70,-42,70,-17,-10,-70,-52,-46,621,B
-70,70,-2,70,-70,-70,70,-52,46,622,B
70,70,-22,-70,-17,-70,0,-35,46,623,B
-70,70,-12,70,-70,-40,0,-52,46,624,B
70,70,-2,70,-70,20,-70,-52,46,625,C
-70,70,24,70,-17,-70,0,-35,46,626,C
70,70,-12,70,0,-60,-70,-70,46,627,D
-70,70,-2,70,-17,-60,0,-35,46,628,B
-70,-70,-52,-70,70,-50,-70,-17,-70,629,D
70,70,4,70,-70,-70,0,0,46,630,B
70,70,0,-70,17,0,0,17,70,631,A
70,70,-16,70,-70,-60,0,-17,70,632,B
70,-70,-32,-70,52,-60,-70,-70,23,633,D
70,70,-34,-70,-70,-50,0,-17,-70,634,C
-70,-70,-56,70,-17,-50,-70,-35,23,635,D
-70,-70,-36,70,-17,-60,-70,-35,-70,636,A
70,70,36,70,35,-60,70,-52,46,637,B
70,70,-44,-70,-70,-60,-70,-17,46,638,D
-70,70,-12,-70,-17,-30,0,-35,46,639,B
-70,-70,-66,-70,70,0,-70,-35,46,640,D
70,70,38,70,35,-60,-70,-52,46,641,B
-70,70,-56,-70,-17,-40,0,-52,-70,642,D
-70,70,-2,70,-52,-70,70,-17,46,643,C
70,-70,-52,70,-70,-60,-70,17,46,644,C
-70,70,-2,70,-52,-60,0,-17,-46,645,C
70,70,-8,70,-70,-70,-70,-70,46,646,C
-70,-70,-16,70,0,-70,-70,-70,-70,647,D
-70,70,10,70,-70,-30,-70,-70,70,648,B
70,-70,-70,-70,70,10,-70,0,46,649,D
-70,-70,-70,-70,70,-70,-70,-35,46,650,D
-70,70,2,-70,-70,-60,-70,-70,46,651,C
70,-70,10,70,-17,-60,-70,-70,46,652,A
-70,-70,-62,-70,70,-70,-70,-52,46,653,D
-70,70,-4,70,-70,-60,0,-35,46,654,C
-70,70,-36,-70,-52,-70,70,0,46,655,A
70,-70,-54,-70,-52,10,-70,-35,46,656,D
-70,70,-30,70,-17,-60,0,-52,46,657,C
-70,70,-20,70,-35,-60,-70,-17,-70,658,A
-70,-70,-24,70,-17,-60,-70,-52,-70,659,A
-70,70,-12,70,-70,-70,0,-17,-70,660,C
-70,70,34,-70,0,-60,-70,-70,46,661,D
70,-70,-42,70,-17,-60,-70,-35,46,662,A
-70,70,12,70,-17,-60,0,-35,46,663,C
70,-70,-32,70,-70,20,-70,-70,-46,664,A
-70,70,-10,70,52,20,-70,-70,-70,665,C
70,70,28,70,-70,-60,0,-52,46,666,C
-70,70,-4,-70,-70,-70,-70,-35,46,667,A
-70,70,-2,70,-52,-60,-70,-17,46,668,C
-70,70,-44,70,0,60,70,-17,70,669,D
-70,-70,-28,-70,17,-60,-70,-70,46,670,A
70,70,-6,70,-52,-30,70,-35,46,671,B
-70,70,-32,70,-70,-70,-70,-52,46,672,C
70,70,-6,70,-35,-60,0,-35,46,673,B
-70,-70,-68,-70,70,-60,-70,17,46,674,D
-70,70,0,70,-35,70,0,-52,46,675,B
70,70,-54,70,-70,50,0,-52,46,676,B
-70,-70,-32,70,70,10,-70,-35,46,677,D
70,70,-10,-70,35,-60,70,-52,46,678,D
-70,-70,-68,-70,70,-70,-70,-17,-46,679,D
70,70,22,70,35,-70,70,-35,46,680,B
-70,70,38,-70,-52,-60,-70,-70,46,681,B
70,70,-6,70,-70,-60,0,-35,46,682,B
-70,70,32,70,35,-70,-70,-70,46,683,A
-70,70,8,70,17,-70,-70,-70,46,684,D
-70,-70,-70,70,70,-60,-70,-52,46,685,D
-70,-70,-42,-70,70,-70,-70,-17,46,686,D
70,-70,-26,70,35,-30,-70,-70,46,687,B
70,-70,-8,70,0,-70,-70,0,46,688,A
-70,-70,-36,70,-70,10,-70,-70,46,689,A
70,70,-26,70,17,-70,-70,-52,-46,690,B
-70,-70,-46,70,0,50,-70,-17,46,691,D
70,-70,-36,70,-70,-20,-70,-70,46,692,A
-70,70,-50,-70,-35,-70,-70,0,23,693,D
-70,70,-28,70,70,-60,0,-52,46,694,D
-70,-70,-28,70,-17,-60,-70,52,-70,695,A
70,70,-54,70,17,-10,70,35,70,696,D
-70,70,-34,70,-70,-70,70,-35,46,697,C
-70,-70,-64,-70,70,-60,-70,-35,0,698,D
70,-70,-16,70,-70,-50,-70,-70,46,699,B
-70,70,-16,-70,-17,30,0,-17,46,700,B
70,70,18,70,-70,-70,0,-35,46,701,C
70,-70,-16,70,-70,-60,-70,-70,46,702,A
70,70,-52,70,70,20,70,-52,46,703,D
-70,70,-12,-70,-52,-70,-70,35,70,704,A
-70,70,-34,70,-70,-10,0,-17,46,705,C
-70,-70,-56,-70,-35,0,-70,-17,46,706,C
-70,-70,-42,-70,70,-70,-70,35,46,707,D
-70,70,-24,-70,-52,-10,70,-35,70,708,A
70,70,-6,70,-70,20,0,-17,46,709,A
70,70,18,70,-70,-70,70,-52,46,710,C
70,70,16,70,17,-60,-70,-70,46,711,B
-70,70,18,70,0,-60,70,-35,46,712,C
70,70,-44,-70,17,10,-70,-52,70,713,C
70,-70,-16,-70,-17,10,-70,-52,46,714,A
70,70,-16,70,-70,-60,0,-17,46,715,B
-70,-70,-54,-70,-35,-60,-70,-35,46,716,D
70,-70,-30,70,0,10,-70,-35,70,717,D
70,70,40,70,35,-60,70,-52,46,718,B
-70,-70,14,70,35,-60,-70,-70,46,719,C
70,70,32,70,35,-60,70,-52,-46,720,B
70,70,6,70,-70,-60,0,-17,46,721,C
-70,-70,-66,-70,70,-60,-70,-35,70,722,D
-70,-70,-68,-70,70,-20,-70,-17,-46,723,D
-70,-70,-2,70,-70,-60,-70,-35,-70,724,B
-70,-70,-62,-70,0,-70,-70,-35,70,725,D
-70,-70,-56,70,70,-60,-70,-17,-70,726,D
70,70,-26,-70,17,-70,-70,-35,46,727,A
70,-70,-42,70,-70,20,-70,-70,46,728,A
70,-70,32,70,-70,-70,-70,-52,46,729,B
-70,-70,-10,70,17,-70,-70,-70,-46,730,A
-70,70,42,70,35,-60,70,-52,46,731,C
-70,70,16,70,-70,-70,-70,-70,46,732,B
-70,70,-24,-70,-70,-60,0,17,46,733,B
-70,70,2,70,-70,-70,0,-35,46,734,C
70,-70,-66,-70,70,-30,-70,-35,70,735,D
-70,-70,-66,-70,70,-70,-70,-35,70,736,D
70,70,4,70,-17,-60,0,-35,70,737,B
-70,70,-28,-70,-52,-60,70,35,70,738,D
-70,70,-36,70,-70,-60,0,-52,70,739,B
70,-70,-36,-70,17,-60,-70,-70,70,740,A
-70,-70,-40,70,70,-70,-70,-52,46,741,C
-70,-70,-22,70,-70,-60,-70,-52,46,742,A
-70,-70,-36,70,-70,-20,-70,-52,46,743,A
70,-70,-52,-70,70,-70,-70,-35,46,744,A
-70,-70,-40,-70,-17,-10,-70,-52,70,745,D
70,-70,-36,-70,-17,-30,-70,-52,46,746,D
-70,-70,-62,-70,70,-70,-70,70,46,747,D
-70,70,-26,70,-70,-40,0,-17,-70,748,C
-70,70,-4,70,-70,-40,0,-52,46,749,C
-70,70,56,70,35,-60,70,-52,46,750,A
-70,70,-20,70,-70,-10,0,-35,46,751,B
70,-70,-48,-70,0,20,-70,-17,-46,752,A
70,-70,-30,70,-70,20,-70,-70,46,753,B
-70,70,-32,70,-70,-70,0,-35,46,754,C
-70,-70,-42,70,70,-70,-70,17,0,755,D
-70,-70,-54,70,-17,-20,-70,-17,46,756,D
-70,70,-28,70,-17,-70,0,-17,-70,757,A
70,-70,-20,70,-70,-70,-70,-70,46,758,A
-70,70,-4,70,-35,40,0,-52,46,759,C
-70,70,-2,70,-70,-70,0,-52,46,760,C
-70,-70,-4,-70,-17,-60,-70,-70,46,761,A
-70,-70,-40,-70,70,-70,-70,0,-23,762,C
-70,70,-10,70,-70,-70,-70,-52,46,763,C
70,70,48,-70,35,-60,70,-52,70,764,B
-70,70,-14,70,-70,-60,-70,-70,46,765,A
-70,-70,-54,-70,70,-70,-70,35,46,766,A
-70,70,-52,-70,17,-10,-70,-35,46,767,D
-70,70,-32,-70,-17,-70,0,-17,-70,768,D
70,-70,-40,70,0,-60,-70,-35,-23,769,B
70,70,6,-70,17,-70,-70,-70,46,770,B
-70,-70,-36,70,-17,-70,-70,-35,-70,771,A
70,-70,-54,70,-70,-60,-70,-35,-46,772,A
-70,-70,-44,70,-35,-60,-70,-52,46,773,A
70,70,4,70,17,-50,70,-52,46,774,B
-70,70,22,70,35,-70,-70,-70,70,775,D
-70,-70,-60,-70,70,0,-70,-35,46,776,D
-70,70,28,-70,-52,-60,70,-52,46,777,B
70,-70,-42,-70,52,20,-70,-70,46,778,D
70,-70,-64,-70,70,-70,-70,0,46,779,D
-70,70,-56,70,-17,-60,0,-52,46,780,A
70,70,-34,70,-17,-70,0,-35,46,781,B
-70,-70,-56,-70,-52,-40,-70,-70,70,782,A
-70,70,8,70,-70,20,0,-17,46,783,C
-70,70,24,70,-52,-60,-70,-52,46,784,A
70,-70,-22,70,-70,-60,-70,-52,46,785,A
70,70,-34,70,-35,60,-70,-52,46,786,B
-70,70,8,-70,-70,20,-70,-52,46,787,B
70,-70,-34,-70,17,-70,-70,-70,46,788,A
-70,-70,-50,-70,70,-50,-70,-17,46,789,C
-70,70,-16,-70,-70,-30,0,-52,46,790,C
70,70,-36,-70,-17,30,-70,-52,-70,791,A
-70,70,10,70,-70,40,0,-35,46,792,C
-70,70,-8,70,-17,-70,-70,-70,46,793,A
70,-70,-4,70,-17,-70,-70,-70,46,794,A
-70,-70,-26,70,-70,-20,-70,-52,46,795,A
70,70,40,70,35,-60,-70,-70,46,796,C
-70,-70,-52,70,70,-30,-70,-52,46,797,D
-70,70,32,70,-70,-70,70,-52,46,798,C
70,70,16,70,35,-70,-70,-52,46,799,C
-70,-70,-32,70,-70,20,-70,-70,46,800,A
70,-70,-26,-70,70,10,-70,-35,-70,801,D
70,70,6,70,-52,-70,0,-52,46,802,C
-70,-70,-32,70,-70,10,-70,-35,46,803,C
-70,70,12,70,-70,-60,-70,-70,46,804,B
-70,70,-20,70,-52,0,70,-35,46,805,B
-70,70,-32,70,-17,-30,-70,-70,46,806,B
-70,70,10,70,-17,-60,0,-35,46,807,B
70,70,12,70,-70,-50,-70,-35,70,808,B
-70,70,30,-70,35,-60,-70,-35,46,809,C
-70,70,-8,70,-52,-60,70,-17,46,810,C
-70,-70,-60,-70,70,-60,-70,0,46,811,D
70,70,-20,70,-70,-50,0,-35,46,812,B
70,-70,-62,-70,70,-60,-70,35,-70,813,D
-70,-70,-48,-70,70,-70,-70,-17,46,814,C
-70,70,-54,70,0,-70,-70,-52,-70,815,D
70,70,-34,-70,-70,-60,0,-17,70,816,B
70,-70,2,70,-17,-60,-70,-70,46,817,A
70,70,10,70,17,-70,-70,-70,-70,818,B
-70,70,0,70,-70,-50,0,-35,46,819,C
-70,70,16,70,-70,-60,0,-35,-70,820,B
-70,70,38,-70,-52,-70,70,-35,46,821,A
-70,70,-16,-70,-35,20,70,-17,46,822,D
-70,-70,-50,70,70,-60,-70,-17,46,823,D
-70,-70,-56,-70,0,-70,-70,-52,70,824,A
-70,70,-2,70,17,-60,0,-35,70,825,C
-70,70,14,70,-17,40,0,-35,46,826,A
70,-70,-52,70,-70,-60,-70,-17,46,827,D
-70,70,-44,70,-17,10,0,-52,46,828,B
-70,-70,-26,70,-70,-60,-70,-17,-70,829,A
-70,-70,-52,70,-70,-60,-70,-35,46,830,B
70,-70,12,70,-70,-10,-70,-70,46,831,B
-70,70,-26,70,70,-10,70,-52,46,832,A
-70,70,-42,-70,-17,-20,-70,-52,70,833,A
70,70,-22,70,17,-60,-70,-52,46,834,B
-70,70,-42,70,-35,-70,0,-52,-70,835,D
-70,-70,-52,70,-70,20,-70,-52,46,836,B
-70,-70,-48,-70,-17,-60,-70,0,46,837,D
-70,-70,-20,70,-17,-70,-70,0,-46,838,A
-70,70,-10,70,-35,-60,0,-52,46,839,C
-70,70,16,-70,-17,-60,0,17,46,840,B
70,-70,-22,70,-70,0,-70,-52,46,841,C
-70,70,-56,70,-70,10,0,-52,46,842,B
-70,70,14,70,70,-60,-70,-17,46,843,D
70,-70,-54,-70,52,10,-70,-70,46,844,D
70,-70,-52,70,-35,-60,-70,-17,70,845,B
70,70,-26,70,-70,-70,-70,-52,46,846,B
70,-70,-60,-70,70,-70,-70,-17,-46,847,D
-70,70,-16,70,-52,-70,70,-17,46,848,B
70,-70,-32,70,-70,20,-70,-70,46,849,A
-70,70,32,-70,0,-60,-70,-52,46,850,A
-70,70,-32,70,-70,-60,0,-52,46,851,C
70,-70,-68,-70,-35,-60,-70,-17,46,852,D
-70,70,18,-70,-17,-60,0,0,46,853,C
70,-70,-52,70,70,-60,-70,-17,-46,854,C
-70,-70,-46,70,-17,-60,-70,-35,46,855,D
70,-70,-40,70,-35,-70,-70,-35,46,856,D
-70,70,-56,-70,-17,-50,-70,-52,70,857,A
70,-70,-32,70,-17,-60,-70,-52,0,858,C
-70,-70,-46,70,-17,-70,-70,-35,46,859,D
70,70,24,70,17,10,0,-52,46,860,C
70,-70,-44,-70,17,-70,-70,-70,-70,861,D
70,-70,-44,70,17,20,-70,-35,46,862,D
70,70,-16,70,-70,10,70,0,46,863,C
-70,70,-22,-70,-17,-70,-70,-35,70,864,A
70,70,44,70,35,-60,70,-52,46,865,B
-70,-70,-56,70,70,10,-70,-17,46,866,D
70,70,-24,70,17,-60,0,-35,70,867,B
-70,70,-8,70,17,-70,0,-52,-70,868,C
-70,70,2,-70,-70,-70,-70,-52,46,869,B
-70,70,24,70,-52,-40,70,-52,46,870,C
70,70,28,70,-70,-70,-70,-70,46,871,C
70,-70,-54,70,70,-60,-70,-52,46,872,D
-70,-70,-66,-70,70,-70,-70,-17,46,873,D
70,70,-6,70,-35,-60,-70,-35,46,874,B
70,70,60,70,-70,-60,70,-52,46,875,A
-70,-70,-20,70,-70,50,-70,0,46,876,C
70,70,18,70,-17,-70,0,-17,46,877,B
-70,-70,-32,70,-17,20,-70,-70,46,878,D
-70,70,-44,-70,17,-20,0,-35,-70,879,A
-70,-70,-54,-70,-17,-60,-70,-35,-70,880,D
-70,70,-24,70,-17,-50,0,-35,70,881,D
70,70,16,70,-70,-60,70,-52,46,882,B
70,70,-50,-70,17,-10,-70,-35,46,883,A
70,70,70,70,35,-70,70,-52,46,884,C
70,-70,-26,70,17,20,-70,-52,70,885,B
-70,-70,-60,-70,70,-70,-70,-17,46,886,D
-70,-70,-24,70,-70,-30,-70,-70,46,887,A
-70,70,48,-70,35,-60,70,-52,46,888,A
70,-70,-20,70,17,-70,-70,-70,-70,889,A
70,70,6,70,-70,-70,70,-17,46,890,C
-70,70,2,70,-52,-60,70,-35,46,891,C
70,-70,-52,70,17,40,-70,-70,46,892,B
-70,70,-4,70,-52,-60,70,-17,46,893,C
-70,70,-36,70,-52,20,70,-17,46,894,C
-70,70,-8,70,-17,-60,0,-35,23,895,A
70,-70,-40,70,70,0,-70,-52,46,896,D
70,70,12,70,-70,-60,0,-52,46,897,C
-70,70,-2,70,-70,10,-70,-35,46,898,C
70,-70,-22,70,-70,-60,-70,-52,-23,899,C
70,-70,-50,70,0,-50,-70,-35,46,900,D
70,70,-20,70,-70,-20,70,-35,46,901,B
-70,-70,-56,70,70,-70,-70,-17,46,902,C
-70,70,-22,70,-70,-60,0,-35,-46,903,C
70,70,-24,70,-70,-60,70,-17,-46,904,C
70,70,34,70,35,-70,-70,-52,46,905,C
70,70,-22,70,-70,-70,0,-52,46,906,C
-70,70,4,70,-70,-60,0,-52,46,907,C
70,70,-24,70,70,-10,0,-52,46,908,C
-70,70,36,70,-17,0,-70,-52,46,909,A
70,-70,-46,-70,-17,-60,-70,-17,46,910,D
70,-70,-56,70,-17,-70,-70,17,-46,911,C
-70,-70,-40,70,0,-70,-70,-17,-46,912,D
-70,70,-30,-70,-52,-20,70,-35,46,913,A
-70,70,12,70,35,20,-70,-52,46,914,B
70,70,50,-70,35,-60,70,-35,46,915,A
70,-70,-30,70,0,20,-70,-17,-23,916,D
-70,70,4,70,-70,-60,0,-70,46,917,C
-70,70,38,-70,52,-50,-70,-70,46,918,A
70,-70,-62,-70,70,-70,-70,35,46,919,D
-70,70,-22,-70,0,-60,-70,-35,46,920,A
-70,70,36,-70,35,-70,70,-52,46,921,B
-70,70,0,70,-52,-60,0,-17,46,922,B
70,-70,-56,-70,70,-60,-70,0,46,923,B
-70,70,-14,70,-70,-70,0,-35,46,924,C
70,-70,12,70,17,-60,-70,-70,46,925,A
-70,-70,-62,-70,-35,-50,-70,-17,46,926,C
-70,-70,-62,-70,70,20,-70,0,70,927,D
-70,-70,-70,-70,70,-40,-70,0,46,928,D
-70,70,-28,70,-35,-70,70,-35,46,929,C
-70,-70,-68,-70,70,0,-70,0,-70,930,D
70,-70,-46,-70,-70,0,-70,-70,46,931,A
-70,-70,-60,-70,70,-60,-70,35,-70,932,D
70,-70,-10,70,-70,-30,-70,-70,46,933,C
-70,70,-28,70,-70,20,-70,-70,70,934,A
70,-70,4,70,-70,-70,-70,-70,46,935,A
-70,70,18,-70,-70,-20,0,-52,46,936,C
70,70,34,-70,17,-60,70,-17,-70,937,A
70,70,32,70,-17,-60,70,-52,46,938,B
-70,70,60,-70,35,-60,-70,-70,46,939,A
-70,70,-28,70,-52,-70,70,17,46,940,C
-70,70,-22,70,-70,-10,-70,-17,-70,941,A
-70,70,-14,70,-70,-30,-70,-52,46,942,B
-70,70,18,-70,-52,-70,0,-35,46,943,B
70,70,2,-70,-70,-70,-70,-35,46,944,C
-70,70,-22,70,17,-60,-70,-52,46,945,A
70,70,68,70,35,-60,-70,-70,46,946,D
-70,70,-20,70,-70,-20,0,-52,46,947,B
-70,70,38,70,-52,-60,70,-35,46,948,C
-70,-70,-46,-70,70,-70,-70,0,70,949,D
-70,70,-46,-70,-35,40,0,-52,-70,950,A
-70,70,-14,70,70,-60,70,-35,46,951,C
70,70,-34,-70,-17,-60,70,-35,-70,952,A
-70,70,18,70,-17,-60,-70,-70,46,953,A
-70,70,-36,70,-70,0,-70,-52,46,954,C
70,-70,-44,70,-70,20,-70,-52,46,955,B
-70,-70,-54,-70,-52,-50,-70,-52,-70,956,D
-70,70,-32,-70,-35,-30,0,-52,46,957,A
70,70,-54,-70,-35,-60,0,-52,70,958,D
-70,70,-32,-70,-17,-70,-70,0,70,959,A
70,70,0,70,-70,-60,0,-35,46,960,C
70,-70,2,70,-70,-60,-70,-70,-70,961,A
-70,70,-22,70,-52,20,70,17,0,962,B
70,70,-14,70,-70,-70,0,-52,46,963,C
-70,-70,18,70,-70,-70,-70,-70,46,964,A
-70,70,-2,70,-17,-70,-70,-17,70,965,B
70,-70,-50,70,-35,50,-70,-52,0,966,D
70,-70,-66,-70,70,-70,-70,0,70,967,D
-70,70,12,70,-52,-30,70,-35,46,968,C
-70,70,-22,70,70,-70,0,-17,70,969,B
-70,70,-14,70,-35,-60,0,17,70,970,B
70,-70,-22,70,-70,10,-70,-70,46,971,B
70,70,-14,70,-70,-60,0,-17,46,972,C
-70,70,-8,-70,70,-70,-70,35,70,973,D
70,70,70,-70,35,-70,70,-52,46,974,B
70,70,-30,-70,-17,-30,-70,-70,46,975,B
70,70,-4,70,-70,-40,-70,-17,46,976,B
-70,70,38,70,-70,-60,70,-52,-46,977,C
-70,-70,-46,70,70,-60,-70,-17,46,978,C
70,70,22,70,35,-60,0,-52,46,979,B
70,-70,-34,-70,-70,-70,-70,-70,-23,980,B
70,-70,-56,70,70,-70,-70,-35,-23,981,B
-70,70,-20,70,-52,-70,70,-17,46,982,B
70,70,-40,70,52,-70,70,-52,-70,983,C
-70,-70,-46,70,-17,70,-70,-70,46,984,D
70,-70,-56,70,17,10,-70,-52,46,985,A
-70,70,-8,70,-70,-30,0,-17,46,986,C
70,-70,-44,70,-70,20,-70,-70,46,987,B
70,-70,-52,70,-35,70,-70,52,46,988,C
70,-70,-40,70,-17,40,-70,-35,46,989,A
-70,70,-36,70,-70,-60,0,-52,46,990,A
-70,-70,-68,-70,70,-60,-70,0,-70,991,D
70,70,-56,-70,0,-70,70,0,70,992,D
-70,70,6,-70,-52,-30,70,-17,46,993,C
-70,70,-16,-70,-52,-60,0,-17,46,994,B
70,70,-12,-70,52,-40,70,-35,46,995,B
70,-70,-40,70,-35,20,-70,-52,46,996,A
-70,70,-16,70,-70,-40,-70,-70,46,997,C
-70,-70,-52,-70,70,-60,-70,-35,46,998,C
70,70,-30,70,17,-70,-70,-70,-23,999,D
70,-70,-30,-70,17,-70,-70,-35,70,1000,C
-70,-70,66,-70,35,-60,-70,-70,46,1001,A
-70,-70,-46,70,-35,-70,-70,-35,46,1002,C
-70,70,6,70,-17,-70,0,35,-23,1003,C
70,70,18,70,-70,20,-70,-52,46,1004,C
-70,-70,-6,-70,-35,20,-70,-35,46,1005,D
-70,70,28,70,-52,-70,70,-52,46,1006,C
70,70,-40,-70,-17,-60,-70,-52,-70,1007,A
70,70,-32,70,-35,-70,-70,-52,46,1008,A
70,-70,-56,-70,17,-70,-70,17,46,1009,C
70,-70,-48,-70,17,-70,-70,0,70,1010,A
70,-70,-42,70,70,-40,-70,-52,46,1011,C
70,70,28,-70,17,-70,-70,-70,70,1012,A
-70,70,64,70,35,-60,70,-52,46,1013,A
-70,70,-8,70,-70,-70,-70,-35,46,1014,B
70,70,-42,70,52,50,70,-52,46,1015,D
-70,70,-50,70,70,-60,-70,-17,0,1016,D
-70,70,58,-70,35,-60,-70,-70,46,1017,A
70,-70,18,70,-70,70,-70,-70,46,1018,B
-70,70,22,-70,35,-70,70,-52,46,1019,C
70,70,-30,70,-70,-60,0,-35,70,1020,C
-70,70,14,70,-17,-60,-70,-70,46,1021,D
70,70,-14,70,-70,10,-70,-52,46,1022,B
70,-70,-46,70,-35,-60,-70,-52,46,1023,C
